Order,Species,AdultBodyMass,Temperature,SexualMaturityAge,TrophicLevel,NeonateBodyMass,GestationLen,SocialGrpSize,WeaningAge,Social
Rodentia,caracolus,,,,,,,,,
Rodentia,chapmani,49.99,21.11,,,,,,,
Rodentia,couesi,69.29,22.658,,,,,,,
Rodentia,seuanezi,,,,,,,,,
Rodentia,subflavus,49.91,22.641,,1.0,5.89,,,0.0767123287671,
Rodentia,talamancae,54.99,24.458,,2.0,,,1.0,,True
Rodentia,tatei,,,,,,,,,
Rodentia,xanthaeolus,79.79,12.008,,,,,,,
Rodentia,yunganus,60.5,24.68,,,,,,,
Rodentia,banderanus,49.99,21.132,,,,,,,
Carnivora,flavescens,193670.53,,5.09816438356,2.0,12819.99,311.55,,0.997150684932,
Carnivora,megalotis,4098.12,21.008,1.15317808219,3.0,120.7,67.54,,0.116328767123,
Primates,crassicaudatus,1206.61,22.022,1.67084931507,2.0,46.57,131.04,3.5,0.341424657534,False
Primates,garnettii,811.17,23.597,1.62232876712,2.0,49.21,132.24,1.0,0.381369863014,True
Primates,monteiri,1577.16,21.59,,,,,,,
Chiroptera,formosus,,24.551,,3.0,,,,,
Chiroptera,johnstonei,,26.6,,,,,,,
Chiroptera,madagascariensis,,23.923,,,,,,,
Chiroptera,martiensseni,34.92,22.635,1.01706849315,2.0,7.99,92.54,,,
Chiroptera,papuensis,,20.925,,,,,,,
Chiroptera,secundus,,18.799,,,,,,,
Chiroptera,wroughtoni,,27.1,,3.0,,,,,
Rodentia,anchietae,,22.129,,,,,,,
Rodentia,angoniensis,100.64,20.838,0.164,1.0,,,1.0,0.0435616438356,True
Rodentia,barbouri,,,,,,,,,
Rodentia,burtoni,,23.624,,,,,,,
Rodentia,cuanzensis,,,,,,,,,
Rodentia,dartmouthi,,18.755,,,,,,,
Rodentia,denti,120.0,21.3,,,20.0,,,,
Rodentia,dollmani,,,,,,,,,
Rodentia,irroratus,114.45,16.39,0.311205479452,1.0,13.42,40.52,,0.0355068493151,
Rodentia,jacksoni,,,,,,,,,
Rodentia,lacustris,,20.946,,,,,,,
Rodentia,laminatus,150.0,17.251,,,,,,,
Rodentia,maximus,192.0,20.767,,,,,,,
Rodentia,occidentalis,,21.866,,,,,,,
Rodentia,orestes,,,,,,,,,
Rodentia,saundersiae,,15.181,,,,,,,
Rodentia,tropicalis,,19.89,,,,,,,
Rodentia,typus,,16.336,0.24997260274,,12.5,,,,
Rodentia,uzungwensis,,22.557,,,,,,,
Chiroptera,hemprichii,21.98,17.244,,3.0,,,1.0,,True
Rodentia,hatti,36.2,25.404,,,,,,,
Chiroptera,cartilagonodus,16.92,22.6,,,,,,,
Rodentia,phyllotis,86.94,23.426,0.0772054794521,1.0,10.19,52.74,1.0,0.185534246575,True
Artiodactyla,ourebi,17186.09,23.762,1.01942465753,1.0,2196.14,210.5,2.0,0.37498630137,False
Artiodactyla,moschatus,312500.0,-15.638,3.45956164384,1.0,10444.11,256.26,12.5,0.697205479452,False
Artiodactyla,ammon,113998.72,4.353,1.52183561644,1.0,3232.64,165.0,,0.209890410959,
Artiodactyla,aries,39097.89,,2.2784109589,1.0,2376.24,152.54,35.0,0.5,False
Artiodactyla,canadensis,74644.87,7.878,2.08561643836,1.0,4115.85,177.49,,0.358356164384,
Artiodactyla,dalli,70194.13,-7.427,2.05032876712,1.0,3499.99,172.49,9.5,0.333315068493,False
Artiodactyla,nivicola,90000.0,-13.294,2.30635616438,,,,,,
Rodentia,akodontius,67.99,4.486,,,,,,,
Rodentia,amazonicus,,,,,,,,,
Rodentia,angularis,67.99,25.056,,3.0,,,,,
Rodentia,caparoae,,,,,,,,,
Rodentia,dasytrichus,,,,,,,,,
Rodentia,delator,81.49,21.727,,,,,,,
Rodentia,hiska,67.99,1.243,,3.0,,,,,
Rodentia,hispidus,36.75,20.011,,3.0,,,,,
Rodentia,hucucha,67.99,16.553,,3.0,,,,,
Rodentia,inca,34.99,20.826,,3.0,,,,,
Rodentia,josei,,,,,,,,,
Rodentia,nasutus,67.99,17.857,,3.0,,,,,
Rodentia,paramensis,41.99,12.004,,3.0,,,,,
Rodentia,quaestor,,,,,,,,,
Rodentia,roberti,83.71,21.159,,3.0,,,,,
Rodentia,rufus,82.01,,0.248657534247,2.0,,,,0.0381917808219,
Artiodactyla,bezoarticus,34620.4,21.466,0.96098630137,1.0,2100.0,220.38,3.5,0.994328767123,False
Rodentia,duprasi,47.5,19.051,0.151890410959,,,20.4,,0.0921095890411,
Carnivora,groenlandicus,132250.0,,5.10219178082,2.0,10048.2,242.9,,0.0313698630137,
Carnivora,larvata,4300.0,17.611,,2.0,,,,0.29898630137,
Rodentia,furvus,,24.3,,,,,,,
Primates,paniscus,35119.95,25.033,14.9745753425,2.0,1399.53,235.24,85.0,2.96249315068,False
Primates,troglodytes,45000.0,24.168,10.6793424658,2.0,1745.02,231.49,50.0,3.4542739726,False
Carnivora,leo,158623.93,23.438,2.70621917808,3.0,1291.71,108.74,,0.542082191781,
Carnivora,onca,83943.09,24.203,3.2442739726,3.0,817.3,102.49,,0.42904109589,
Carnivora,pardus,52399.99,20.763,2.22104109589,3.0,553.39,96.74,,0.338465753425,
Carnivora,tigris,161914.66,21.151,4.17123287671,3.0,1313.5,105.19,,0.324794520548,
Rodentia,campbelli,27.06,-0.714,0.127315068493,,1.49,20.59,1.0,,True
Rodentia,roborovskii,,0.943,0.0584931506849,2.0,1.55,21.9,1.0,,True
Rodentia,sungorus,30.43,1.161,,2.0,2.04,21.0,1.0,0.0547945205479,True
Chiroptera,aerosa,,,,,,,,,
Chiroptera,atrox,4.81,25.414,,,,,,,
Chiroptera,jagorii,4.7,24.667,,,,125.14,,0.229315068493,
Chiroptera,papuensis,6.32,20.4,,,,,,,
Chiroptera,stenops,55.82,24.138,,2.0,,,,,
Rodentia,blainvillii,243.3,23.432,,,,,,,
Rodentia,brasiliensis,312.49,20.211,,,,,,,
Rodentia,dasythrix,260.0,17.546,,,,,,,
Artiodactyla,hodgsonii,32733.12,-7.258,,,,212.91,,,
Rodentia,armandvillei,,23.567,,,,,,,
Rodentia,theodorverhoeveni,,,,,,,,,
Primates,anubis,17728.56,24.267,,,947.31,178.96,40.0,1.63452054795,False
Primates,cynocephalus,15822.15,23.04,7.01523287671,1.0,709.88,172.99,48.2,1.23402739726,False
Primates,hamadryas,14007.08,21.613,4.52704109589,1.0,890.0,180.0,36.9,0.997150684932,False
Primates,papio,18026.05,26.322,,,600.38,184.42,,,
Primates,ursinus,17729.44,18.462,4.22835616438,1.0,599.99,185.92,47.0,2.40298630137,False
Rodentia,alcorni,150.0,18.75,,1.0,,,,,
Rodentia,bulleri,150.0,20.546,,1.0,,,,,
Chiroptera,megalotis,,23.7,,3.0,,,,,
Soricomorpha,graueri,,16.066,,,,,,,
Soricomorpha,maxima,,18.625,,,,,,,
Soricomorpha,schoutedeni,12.18,24.23,,,,,,,
Carnivora,selousi,1669.72,21.291,,3.0,,,,,
Rodentia,ctenodactylus,,12.753,,1.0,,,,,
Carnivora,hermaphroditus,3200.0,23.259,1.09,2.0,92.07,61.27,,,
Carnivora,jerdoni,3530.33,25.701,,2.0,,,,,
Carnivora,zeylonensis,2821.3,24.582,,2.0,,,,,
Rodentia,asper,526.66,19.812,,2.0,,,,,
Rodentia,rufilatus,54.99,29.966,,,,,,,
Rodentia,wilhelmina,33.68,18.531,,,,,,,
Rodentia,gerbillus,17.4,13.199,,,,,,,
Rodentia,gressitti,,,,,,,,,
Rodentia,levipes,82.81,21.998,,1.0,,,,0.0547945205479,
Rodentia,lorentzii,150.0,,,1.0,,,,0.0547945205479,
Rodentia,mollis,90.05,21.334,,1.0,,,,0.0547945205479,
Rodentia,moncktoni,80.56,20.991,0.455671232877,1.0,,,,0.0547945205479,
Rodentia,naso,,24.538,,,,,,,
Rodentia,platyops,85.6,22.831,,1.0,,,,0.0547945205479,
Rodentia,rubex,47.16,20.615,,1.0,,,,0.0547945205479,
Rodentia,steini,,,,,,,,,
Chiroptera,raptor,24.94,22.693,,1.0,,,1.0,,True
Chiroptera,tenax,,,,,,,,,
Soricomorpha,breweri,51.11,8.508,0.86202739726,2.0,6.69,35.46,,0.0828493150685,
Soricomorpha,leucura,,13.686,,3.0,,,,,
Rodentia,alexandri,50.73,22.898,,,,,,,
Rodentia,boehmi,70.24,23.073,,,,,,,
Rodentia,cepapi,222.85,21.663,0.657506849315,2.0,12.75,56.87,1.0,0.105178082192,True
Rodentia,cooperi,250.0,23.416,,,,,,,
Rodentia,flavovittis,160.0,23.963,,,,,,,
Rodentia,lucifer,692.45,21.716,,,,,,,
Rodentia,ochraceus,104.3,24.011,,,,,,0.0667397260274,
Rodentia,palliatus,365.37,24.098,,2.0,15.0,62.01,1.0,0.143835616438,True
Rodentia,poensis,100.0,24.768,0.288273972603,1.0,9.9,55.13,,,
Rodentia,vexillarius,675.0,23.924,,,,,,,
Rodentia,vincenti,,22.099,,,,,,,
Carnivora,marmorata,2826.68,22.689,,3.0,84.99,,,,
Rodentia,brantsii,129.5,17.926,0.108712328767,,,37.56,1.0,,True
Rodentia,littledalei,126.99,17.017,,,,,,,
Rodentia,dominator,325.31,21.547,,,,,,,
Rodentia,naso,,22.2,,,,,,,
Rodentia,annectens,,,,,,,,,
Artiodactyla,tajacu,21133.69,23.12,0.864876712329,1.0,618.53,144.88,20.0,0.129452054795,False
Rodentia,spekei,169.7,25.173,1.02509589041,1.0,,,,,
Rodentia,capensis,2549.25,20.184,0.926931506849,1.0,253.49,78.02,,0.12495890411,
Rodentia,surdaster,,22.229,,,,,,,
Chiroptera,lucasi,35.39,24.968,,1.0,,,,,
Primates,potto,1081.81,24.376,1.53857534247,2.0,37.16,193.0,1.0,0.408630136986,True
Rodentia,alticolus,23.99,10.387,,,,,,,
Rodentia,amplus,11.97,17.726,,,,,,,
Rodentia,fasciatus,11.29,5.143,,1.0,,29.8,,,
Rodentia,flavescens,9.21,10.717,,1.0,,,,,
Rodentia,flavus,7.97,13.772,,2.0,,26.0,1.0,0.0817260273973,True
Rodentia,inornatus,10.16,13.578,,2.0,,,,,
Rodentia,longimembris,8.07,11.484,0.343589041096,1.0,1.25,22.74,,0.0511506849315,
Rodentia,merriami,6.94,18.998,,2.0,,,,,
Rodentia,parvus,21.56,7.138,0.935260273973,2.0,1.5,23.5,1.0,0.0575342465753,True
Rodentia,attwateri,27.9,16.77,,2.0,,,,,
Rodentia,aztecus,34.0,,,1.0,,,,,
Rodentia,beatae,,,,,,,,,
Rodentia,boylii,23.9,11.274,0.155260273973,,2.19,23.3,,,
Rodentia,bullatus,40.0,14.435,,,,,,,
Rodentia,californicus,42.68,12.513,0.13698630137,2.0,4.31,32.95,,0.0817260273973,
Rodentia,caniceps,,20.2,,,,,,,
Rodentia,crinitus,16.32,9.59,0.19504109589,2.0,2.19,25.33,1.0,0.0655068493151,True
Rodentia,dickeyi,28.6,,,,,,,,
Rodentia,difficilis,27.95,15.913,,,,,,0.0709589041096,
Rodentia,eremicus,22.73,,0.148136986301,2.0,2.51,27.35,1.0,0.0572054794521,True
Rodentia,eva,21.99,19.897,,,,,,,
Rodentia,fraterculus,,,,,,,,,
Rodentia,furvus,32.99,19.912,,,,,,,
Rodentia,gossypinus,27.68,18.086,0.135835616438,3.0,2.19,23.0,,0.0611780821918,
Rodentia,grandis,71.0,22.878,,,,,,,
Rodentia,gratus,27.35,15.849,,,,,,,
Rodentia,guardia,,18.5,,,,,,,
Rodentia,guatemalensis,40.0,20.103,,,,,,,
Rodentia,gymnotis,40.0,23.862,,,,,,,
Rodentia,hooperi,35.99,18.039,0.214328767123,,2.62,33.5,,0.0621095890411,
Rodentia,hylocetes,,,,,,,,,
Rodentia,interparietalis,,,,,2.73,,,0.0504931506849,
Rodentia,keeni,28.25,4.306,,,,,,,
Rodentia,leucopus,18.07,13.026,0.123698630137,2.0,1.8,23.17,,0.0588767123288,
Rodentia,levipes,,,,,,,,,
Chiroptera,parnellii,19.59,24.005,,3.0,,107.97,,,
Chiroptera,personatus,7.99,23.793,,3.0,,,,,
Chiroptera,pristinus,,,,,,,,,
Chiroptera,quadridens,5.64,24.598,,3.0,2.14,156.43,,,
Carnivora,brasiliensis,26000.0,24.544,,3.0,204.25,70.0,,0.330082191781,
Chiroptera,admiralitatum,306.46,25.551,,,,,,,
Chiroptera,aldabrensis,310.29,,,,,,,,
Chiroptera,alecto,610.13,24.999,,1.0,,,,0.244301369863,
Chiroptera,anetianus,397.22,22.5,,,,,,,
Chiroptera,aruensis,,26.174,,,,,,,
Chiroptera,banakrisi,,,,,,,,,
Chiroptera,brunneus,200.0,,,,,,,,
Chiroptera,caniceps,525.12,25.011,,,,,,,
Chiroptera,capistratus,,25.025,,,,,1.25,,False
Rodentia,madrensis,,,,,,,,,
Rodentia,maniculatus,19.98,6.172,0.131643835616,2.0,1.73,26.68,,0.0616164383562,
Rodentia,mayensis,,19.25,,,,,,,
Rodentia,megalops,66.2,19.206,0.148465753425,,3.89,,,0.0602465753425,
Rodentia,mekisturus,59.99,16.579,,,,,,,
Rodentia,melanocarpus,58.9,19.803,0.250520547945,,4.5,30.39,,0.0706849315068,
Rodentia,melanophrys,40.0,17.797,,,,24.7,,0.0712328767123,
Rodentia,melanotis,39.59,16.213,,,1.66,25.01,,,
Rodentia,melanurus,40.0,18.747,,,,,,,
Rodentia,merriami,40.0,21.04,,,,,,,
Rodentia,mexicanus,42.58,22.164,0.145315068493,1.0,4.34,30.19,,0.0855342465753,
Rodentia,nasutus,,13.554,,,,,,,
Rodentia,ochraventer,40.0,21.738,,,,,,,
Rodentia,pectoralis,38.99,18.427,,1.0,,23.0,,,
Rodentia,pembertoni,,,,,,,,,
Rodentia,perfulvus,40.0,21.775,,,2.73,43.24,,0.0680821917808,
Rodentia,polionotus,14.27,18.547,0.0821369863014,,1.54,23.8,,0.0664109589041,
Rodentia,polius,40.0,13.562,,,,,,,
Rodentia,pseudocrinitus,,,,,,,,,
Rodentia,sagax,,,,,,,,,
Rodentia,sejugis,21.5,,,,,,,,
Rodentia,simulus,40.0,22.8,,,,,,,
Rodentia,slevini,,,,,,,,,
Rodentia,spicilegus,35.99,17.399,,,,,,,
Rodentia,stephani,,,,,,,,,
Rodentia,stirtoni,29.19,21.545,,,,,,,
Rodentia,truei,27.0,11.742,0.116328767123,2.0,2.31,32.37,,0.0884383561644,
Rodentia,winkelmanni,40.0,21.427,,,,,,,
Rodentia,yucatanicus,27.13,25.462,0.135205479452,,2.5,30.8,,,
Rodentia,zarhynchus,40.0,20.73,,,,,,,
Chiroptera,kappleri,9.85,23.093,,3.0,1.09,137.96,6.0,0.218684931507,False
Chiroptera,leucoptera,,25.34,,3.0,,,,,
Chiroptera,macrotis,5.68,24.307,,3.0,,129.27,,,
Chiroptera,trinitatis,4.19,24.908,,,,,,,
Rodentia,emiliae,,22.7,,,,,,,
Rodentia,hosei,,23.569,,,,,,,
Rodentia,kinlochii,30.93,25.5,,,,,,,
Rodentia,alborufus,1501.95,13.411,,,,,,,
Rodentia,elegans,1040.0,18.594,,2.0,,,,,
Rodentia,leucogenys,,6.547,,1.0,,,,,
Rodentia,magnificus,1475.49,2.743,,,,,,,
Rodentia,nobilis,,11.927,,,,,,,
Rodentia,petaurista,1533.84,20.274,,2.0,56.29,45.0,,0.187479452055,
Rodentia,philippensis,1675.83,20.321,,,,,,,
Rodentia,xanthotis,,11.678,,,,,,,
Diprotodontia,volans,1257.17,17.375,2.00901369863,1.0,0.27,,1.0,0.625780821918,True
Diprotodontia,abidi,278.0,29.85,,2.0,,,,,
Diprotodontia,australis,567.15,16.573,2.25205479452,2.0,,,5.0,0.405671232877,False
Diprotodontia,biacensis,90.98,25.5,,2.0,,,,,
Diprotodontia,breviceps,120.76,21.121,0.876794520548,2.0,0.18,16.68,6.0,0.325068493151,False
Diprotodontia,gracilis,360.63,21.354,,2.0,,,,,
Diprotodontia,norfolcensis,230.0,17.619,,2.0,,,,0.330082191781,
Rodentia,crinitus,,,,2.0,,,,,
Rodentia,fuscocapillus,794.5,25.904,,,,,,,
Rodentia,genibarbis,108.81,24.686,,2.0,,,,,
Rodentia,hageni,,25.755,,2.0,,,,,
Rodentia,lugens,,25.9,,,,,,,
Rodentia,mindanensis,,23.639,,,,,,,
Rodentia,sagitta,49.99,24.551,,,,,,,
Rodentia,setosus,43.85,24.406,,2.0,,,,,
Rodentia,vordermanni,36.87,23.756,,2.0,,,,,
Diprotodontia,assimilis,4618.88,23.125,1.63082191781,,,30.99,,0.806,
Diprotodontia,brachyotis,4012.01,27.049,,,,,,,
Diprotodontia,burbidgei,1258.0,28.745,,,,,,,
Diprotodontia,coenensis,,27.258,,,,,,,
Diprotodontia,concinna,1398.2,27.52,1.36679452055,,,31.46,,0.523698630137,
Diprotodontia,godmani,4750.0,24.655,,,,,,,
Diprotodontia,herberti,,19.715,,,,,,,
Diprotodontia,inornata,4555.52,20.621,1.67742465753,,,30.99,,0.784054794521,
Diprotodontia,lateralis,4567.88,22.561,,,,,,,
Diprotodontia,mareeba,,22.285,,,,,,,
Diprotodontia,penicillata,6931.6,15.413,1.57197260274,,,30.99,,0.794520547945,
Diprotodontia,persephone,5585.63,19.551,2.12164383562,1.0,,32.0,,0.901534246575,
Diprotodontia,purpureicollis,,23.803,,,,,,,
Diprotodontia,rothschildi,4546.31,24.114,,,,,,,
Diprotodontia,sharmani,,21.064,,,,,,,
Diprotodontia,xanthopus,8499.99,18.345,1.59391780822,1.0,0.48,33.16,,0.937123287671,
Rodentia,typicus,224.0,16.807,,1.0,,,2.0,,False
Rodentia,barbouri,,16.655,,,,,,,
Rodentia,collinus,20.0,16.671,,,2.1,,,0.086301369863,
Rodentia,monticularis,20.72,19.903,,,,,,,
Rodentia,shortridgei,,17.309,,,,,,,
Diprotodontia,dahli,1877.03,26.353,,1.0,,,,,
Artiodactyla,aethiopicus,75607.52,24.033,1.72909589041,1.0,691.95,165.4,2.0,0.291643835616,False
Artiodactyla,africanus,82499.99,23.301,,1.0,,172.49,,,
Rodentia,ferrugineus,93.8,21.2,,,,,,,
Rodentia,leucurus,,-5.785,,,,,,,
Diprotodontia,alexandrae,,,,,,,,,
Diprotodontia,carmelitae,1820.88,19.803,,2.0,,,,,
Diprotodontia,gymnotis,2597.89,22.423,,2.0,,12.99,,0.739726027397,
Diprotodontia,intercastellanus,1747.5,21.36,,1.0,,,,,
Diprotodontia,lullulae,1632.5,,,1.0,,,1.0,,True
Diprotodontia,matabiru,,,,,,,,,
Diprotodontia,matanim,1442.38,18.334,,1.0,,,,,
Diprotodontia,mimicus,,23.456,,,,,,,
Diprotodontia,orientalis,2487.5,23.868,,1.0,,,,,
Diprotodontia,ornatus,1787.5,25.011,,1.0,,,,,
Diprotodontia,rothschildi,1365.0,24.9,,1.0,,,,,
Diprotodontia,sericeus,2003.0,19.715,,1.0,,,,,
Diprotodontia,vestitus,1850.0,18.15,,1.0,,,1.0,,True
Primates,electromontis,,25.36,,,,,,,
Primates,furcifer,409.87,22.332,,2.0,,174.46,1.0,,True
Primates,pallescens,,24.448,,,,,,,
Primates,parienti,,20.751,,,,,,,
Chiroptera,imogene,,16.039,,,,,,,
Diprotodontia,cinereus,6528.74,17.864,2.28690410959,1.0,0.36,34.29,1.0,0.952136986301,True
Rodentia,intermedius,25.2,4.108,0.109643835616,1.0,2.19,22.42,,0.0847397260274,
Rodentia,ungava,27.0,-3.164,0.0869589041096,,2.39,22.29,,0.0489315068493,
Artiodactyla,maxwellii,8557.69,26.168,0.944849315068,2.0,827.49,205.0,1.95,0.165698630137,False
Artiodactyla,monticola,4896.05,22.951,0.963260273973,2.0,709.41,205.0,1.9,0.0747397260274,False
Chiroptera,brachypterus,12.0,22.68,,,,,,,
Rodentia,cumingi,1842.46,25.619,,,,,,,
Rodentia,pallidus,1744.14,23.007,,,,,,,
Carnivora,largha,98879.18,,4.10312328767,2.0,7100.0,287.4,,0.0762739726027,
Carnivora,vitulina,87316.66,,4.18315068493,3.0,10213.75,288.95,,0.0842191780822,
Carnivora,hookeri,273499.99,,5.56164383562,2.0,,365.0,,0.690438356164,
Rodentia,kerri,,,,,,,,,
Rodentia,lamarum,215.19,23.557,,,,,,,
Rodentia,lundi,,,,,,,,,
Rodentia,mantiqueirensis,,,,,,,,,
Rodentia,medius,,,,,,,,,
Rodentia,nigrispinus,224.3,,,,,,,,
Rodentia,pattoni,,,,,,,,,
Rodentia,thomasi,502.14,,,,,,,,
Rodentia,unicolor,439.0,,,,,,,,
Chiroptera,aphylla,14.15,24.033,,2.0,,,,,
Chiroptera,major,,,,,,,,,
Chiroptera,poeyi,,24.661,,,,,,,
Chiroptera,falcatus,,24.656,,,,,,,
Chiroptera,discolor,36.7,24.255,,2.0,7.29,107.97,,,
Chiroptera,elongatus,41.75,24.135,,1.0,,,,,
Chiroptera,hastatus,91.44,23.887,,2.0,15.94,123.39,,0.199506849315,
Carnivora,pygmaeus,2958.03,25.6,,2.0,,,,,
Rodentia,brevicauda,284.99,24.228,,2.0,,,1.0,,True
Rodentia,canicollis,312.57,24.942,,,,,,,
Rodentia,chrysaeolus,284.99,,,,,,,,
Rodentia,cuvieri,339.85,25.656,,2.0,,,1.0,,True
Rodentia,decumanus,284.99,23.833,,,,,,,
Rodentia,echinothrix,,,,,,,,,
Rodentia,gardneri,,,,,,,,,
Rodentia,goeldii,284.99,25.455,,,,,,,
Rodentia,guairae,349.28,24.846,0.200575342466,1.0,25.45,62.99,1.0,0.0279726027397,True
Rodentia,guyannensis,314.03,25.125,,1.0,24.7,63.41,,0.0767123287671,
Rodentia,hoplomyoides,284.99,,,,,,,,
Rodentia,kulinae,,,,,,,,,
Rodentia,longicaudatus,205.0,24.36,,2.0,,,,,
Rodentia,magdalenae,284.99,,,,,,,,
Rodentia,mincae,284.99,23.6,,,,,,,
Rodentia,oconnelli,284.99,25.433,,,,,,,
Rodentia,pattoni,,,,,,,,,
Rodentia,poliopus,284.99,24.846,,,,,,,
Rodentia,quadruplicatus,284.99,25.444,,,,,,,
Rodentia,roberti,284.99,,,,,,,,
Rodentia,semispinosus,353.32,24.649,0.310630136986,2.0,26.22,65.65,1.0,0.112876712329,True
Rodentia,simonsi,284.99,24.347,,2.0,,,1.0,,True
Rodentia,steerei,284.99,25.318,,2.0,,,1.0,,True
Rodentia,trinitatus,,24.549,,,,,,,
Rodentia,urichi,284.99,,,,,,,,
Rodentia,bedfordi,,6.027,,,,,,,
Carnivora,aurata,11277.17,24.244,1.78249315068,3.0,211.24,81.34,,0.326904109589,
Lagomorpha,sardus,,,,,,,,,
Primates,simus,2030.41,18.918,,2.0,,140.0,7.5,,False
Rodentia,schaposchnikowi,75.0,3.1,,,,,,0.0575342465753,
Chiroptera,centralis,29.8,21.978,,,2.44,,,0.11504109589,
Chiroptera,nasutus,15.5,22.426,,3.0,3.57,,,,
Lagomorpha,crassicaudatus,2415.27,16.441,,1.0,,,,,
Lagomorpha,randensis,2376.47,18.458,,1.0,,,,,
Lagomorpha,rupestris,2249.99,17.616,,1.0,,,,,
Primates,coquereli,4189.27,25.142,,,102.45,140.99,5.5,0.495780821918,False
Primates,deckenii,,24.474,,,,,,,
Primates,diadema,6568.99,19.834,4.61273972603,1.0,134.99,152.08,4.95,0.702109589041,False
Primates,edwardsi,6573.27,18.301,,,,,6.0,,False
Primates,perrieri,,25.25,,,,,4.5,,False
Primates,tattersalli,3531.39,25.151,,1.0,97.47,,4.1,0.416794520548,False
Primates,verreauxi,3588.26,23.537,2.5861369863,1.0,102.65,149.77,6.3,0.487205479452,False
Rodentia,abstrusus,,19.6,,,,,,,
Rodentia,leucomus,,21.43,,,,,,,
Rodentia,murinus,,19.89,,,,,,,
Rodentia,rosenbergii,,,,,,,,,
Rodentia,weberi,,16.499,,,,,,,
Chiroptera,latifolius,134.0,25.114,,,,,,,
Rodentia,amicus,20.19,8.741,,,,,,,
Rodentia,andium,53.0,14.391,,,,,,,
Rodentia,bonariensis,42.5,12.923,,,,,,,
Rodentia,caprinus,50.8,9.791,,,,,,,
Chiroptera,jagori,79.18,24.188,0.689616438356,1.0,17.4,125.14,5.5,0.246547945205,False
Chiroptera,minor,47.02,23.887,,,,,,,
Chiroptera,acrodonta,257.53,,,,,,1.0,,True
Chiroptera,anceps,574.75,26.139,,,,,,,
Chiroptera,atrata,490.8,26.182,,,,,,,
Chiroptera,pulchra,291.15,24.75,,,,,,,
Chiroptera,taki,,27.0,,,,,,,
Rodentia,momonga,,10.43,,,,,,,
Rodentia,volans,143.09,-5.939,,2.0,,28.18,,,
Rodentia,pulverulentus,251.3,24.746,,,,,,,
Chiroptera,davyi,9.52,22.494,,3.0,1.15,,,,
Chiroptera,gymnonotus,13.6,23.589,,3.0,,,,,
Chiroptera,macleayii,,25.147,,3.0,,,,,
Chiroptera,chrysoproctus,730.19,23.72,,,,,,,
Chiroptera,cognatus,,25.7,,,,,1.0,,True
Chiroptera,conspicillatus,760.71,24.216,2.06890410959,1.0,,,,0.382219178082,
Chiroptera,dasymallus,491.86,13.118,,2.0,,,,,
Chiroptera,faunulus,,,,,,,,,
Chiroptera,fundatus,210.67,,,,,,,,
Chiroptera,giganteus,824.85,24.334,1.08298630137,1.0,90.32,166.59,,0.416657534247,
Chiroptera,gilliardorum,406.94,23.332,,,,,1.0,,True
Chiroptera,griseus,,21.997,,,,,,,
Chiroptera,io,,24.515,,,,,,,
Chiroptera,minutilla,3.75,24.354,,,,,,,
Chiroptera,mira,,22.89,,,,,,,
Chiroptera,parvula,4.37,20.172,,3.0,,,,,
Chiroptera,tumida,4.58,23.463,,3.0,,,,,
Rodentia,opimus,,9.064,0.296630136986,,4.75,27.5,,0.0634246575342,
Carnivora,melleri,2240.33,22.116,,2.0,,,,,
Rodentia,isarogensis,122.29,25.2,,3.0,,,,,
Rodentia,soricoides,,18.0,,,,,,,
Chiroptera,naso,4.14,24.417,,3.0,0.98,,45.0,0.194136986301,False
Lagomorpha,diazi,465.58,13.75,0.493643835616,1.0,25.86,39.26,3.5,0.0786575342466,False
Chiroptera,aegyptiacus,134.0,22.626,0.864876712329,1.0,19.13,123.39,,0.287671232877,
Chiroptera,amplexicaudatus,74.37,24.236,0.708630136986,1.0,12.0,101.38,,0.236054794521,
Soricomorpha,minutus,4.32,1.639,0.968164383562,2.0,0.22,23.81,,0.0643835616438,
Soricomorpha,mirabilis,15.0,0.528,0.932301369863,3.0,,,,,
Soricomorpha,monticolus,6.92,-0.811,,2.0,,,,0.0572054794521,
Soricomorpha,nanus,2.57,6.6,,,,,,,
Soricomorpha,neomexicanus,,,,,,,,,
Soricomorpha,oreopolus,7.0,19.906,,,,,,,
Soricomorpha,orizabae,,,,,,,,,
Soricomorpha,ornatus,5.31,12.76,,,0.5,,,,
Soricomorpha,pacificus,10.56,8.15,,2.0,,,,,
Rodentia,darwini,50.82,8.992,0.155589041096,2.0,,33.21,,,
Rodentia,definitus,89.0,23.599,,,,,,,
Rodentia,haggardi,42.5,15.394,,,,,,,
Rodentia,limatus,,,,,,,,,
Rodentia,magister,68.49,7.346,,2.0,,,,,
Rodentia,osgoodi,45.1,-3.256,,,,,,,
Rodentia,osilae,43.64,13.439,,2.0,,,,,
Rodentia,wolffsohni,42.5,15.48,,,,,,,
Rodentia,xanthopygus,52.43,8.314,,2.0,,,,,
Primates,badius,8430.4,26.082,4.03616438356,2.0,,151.41,34.0,2.14775342466,False
Primates,foai,,23.148,,,,,,,
Primates,gordonorum,,23.403,,,,,,,
Primates,martini,,,,,,,,,
Artiodactyla,nghetinhensis,97842.2,20.616,2.06890410959,1.0,,,1.0,,True
Rodentia,simplex,45.2,23.617,,,,,,,
Chiroptera,howensis,232.92,,,,34.56,,,,
